passenger_count,trip_distance,fare_amount,extra,tip_amount,total_amount,duration,pickupday,isholiday,LaGuardia Airport,Lower Manhattan,Midtown,Upper East Side,demand
1,18.18,52.0,0.0,0.0,58.13,49.0,16,0,0,0,0,0,1
3,19.31,57.0,0.0,0.0,63.13,43.0,8,0,0,0,0,0,2
1,0.0,2.5,0.0,0.0,3.3,0.0,30,0,0,0,0,0,1
1,20.01,52.0,0.0,10.4,63.2,58.0,18,0,0,0,0,0,1
1,17.3,52.0,0.0,7.0,65.13,24.0,15,0,0,0,0,0,1
1,0.1,3.0,0.5,0.0,4.3,0.0,15,0,0,0,0,0,1
1,6.6,21.0,0.5,0.0,22.3,15.0,7,0,0,0,0,0,1
1,18.2,52.0,0.0,10.55,63.35,28.0,4,0,0,0,0,0,1
1,18.0,52.0,0.0,11.47,69.6,27.0,11,0,0,0,0,0,1
2,9.4,28.0,0.5,0.0,29.3,25.0,7,0,0,0,0,0,1
2,19.15,52.0,0.0,0.0,58.13,44.0,6,0,0,0,0,0,1
3,17.19,52.0,0.0,0.0,52.8,45.0,4,0,0,0,0,0,2
1,17.24,52.0,0.0,11.47,69.6,55.0,5,0,0,0,0,0,1
1,16.1,48.0,0.0,0.0,54.13,39.0,18,0,0,0,0,0,1
1,11.62,37.5,1.0,0.0,39.3,38.0,28,0,0,0,0,0,1
5,18.34,55.5,0.0,0.0,56.3,55.0,16,0,0,0,0,0,0
1,0.1,2.5,0.0,0.0,3.3,1.0000000000000002,28,0,0,0,0,0,1
3,8.4,29.0,0.0,5.0,34.8,33.00000000000001,29,0,0,0,0,0,2
1,18.04,52.0,0.0,0.0,58.13,53.0,8,0,0,0,0,0,1
1,17.59,52.0,0.0,11.47,69.6,27.0,2,0,0,0,0,0,1
5,18.44,52.0,0.0,0.0,58.13,41.0,2,0,0,0,0,0,0
5,20.08,52.0,0.0,17.2,75.33,36.0,10,0,0,0,0,0,0
1,16.1,52.0,0.0,0.0,52.8,51.0,18,0,0,0,0,0,1
1,13.6,48.0,0.0,0.0,48.8,54.0,23,0,0,0,0,0,1
2,19.15,52.0,0.0,10.0,68.13,32.00000000000001,31,0,0,0,0,0,1
2,19.5,57.5,0.0,0.0,58.3,52.0,19,1,0,0,0,0,1
2,24.0,52.0,0.0,10.0,68.13,79.0,19,1,0,0,0,0,1
1,18.5,52.0,0.0,0.0,52.8,40.0,25,0,0,0,0,0,1
2,18.81,52.0,0.0,0.0,58.13,55.0,15,0,0,0,0,0,1
1,18.14,52.0,0.0,0.0,58.13,44.0,22,0,0,0,0,0,1
4,17.7,52.0,0.0,11.6,69.73,28.0,6,0,0,0,0,0,2
1,13.42,37.5,0.5,7.6,46.4,22.0,31,0,0,0,0,0,1
1,18.6,52.0,0.0,15.8,73.93,42.0,30,0,0,0,0,0,1
1,3.2,12.5,0.5,0.0,13.8,11.0,15,0,0,0,0,0,1
1,19.75,52.5,0.5,10.76,64.56,29.0,30,0,0,0,0,0,1
1,18.3,52.0,0.0,7.0,65.13,34.00000000000001,29,0,0,0,0,0,1
1,19.84,52.0,0.0,10.4,63.2,31.000000000000004,7,0,0,0,0,0,1
1,16.76,52.0,0.0,0.0,58.13,25.0,20,0,0,0,0,0,1
1,12.49,47.0,0.5,0.0,48.3,47.0,6,0,0,0,0,0,1
1,5.5,20.5,0.0,1.0,22.3,25.0,29,0,0,0,0,0,1
1,17.8,52.0,0.0,11.6,69.73,28.0,14,0,0,0,0,0,1
1,17.6,52.0,0.0,11.62,69.75,45.0,9,0,0,0,0,0,1
1,12.6,41.0,0.0,0.0,41.8,38.0,1,1,0,0,0,0,1
2,15.88,45.0,0.0,9.0,54.8,33.00000000000001,18,0,0,0,0,0,1
1,15.97,44.5,0.5,0.0,45.8,28.0,18,0,0,0,0,0,1
1,19.23,52.0,0.0,0.0,58.13,37.0,1,1,0,0,0,0,1
3,11.5,34.0,0.0,0.0,34.8,26.0,5,0,0,0,0,0,2
5,18.65,52.0,0.0,8.0,66.13,34.00000000000001,31,0,0,0,0,0,0
2,40.4,173.25,0.0,0.0,193.96,69.0,31,0,0,0,0,0,1
1,19.05,52.0,0.0,0.0,58.13,32.00000000000001,17,0,0,0,0,0,1
1,3.09,11.0,0.0,0.0,11.8,9.0,6,0,0,0,0,0,1
1,18.54,52.0,0.0,11.63,69.76,53.0,28,0,0,0,0,0,1
1,11.54,31.5,0.5,0.0,32.8,14.0,7,0,0,0,0,0,1
3,19.17,58.0,0.0,0.0,58.8,50.0,30,0,0,0,0,0,2
1,17.7,52.0,0.0,14.45,72.58,41.0,4,0,0,0,0,0,1
1,17.77,52.0,0.0,13.0,65.8,29.0,12,0,0,0,0,0,1
1,19.17,52.0,0.0,11.63,69.76,30.0,24,0,0,0,0,0,1
1,21.1,52.0,0.0,11.6,69.73,66.00000000000001,22,0,0,0,0,0,1
1,18.0,52.0,0.0,0.0,52.8,40.0,19,1,0,0,0,0,1
1,14.9,45.5,0.5,0.0,46.8,45.0,4,0,0,0,0,0,1
2,22.3,2.5,0.0,0.0,8.64,90.0,19,1,0,0,0,0,1
1,19.3,52.0,0.0,7.0,59.8,60.0,29,0,0,0,0,0,1
1,17.6,47.0,0.0,0.0,47.8,30.0,6,0,0,0,0,0,1
2,17.8,52.0,0.0,14.5,72.63,37.0,6,0,0,0,0,0,1
1,14.95,42.0,0.5,8.66,51.96,27.0,23,0,0,0,0,0,1
5,16.0,47.5,0.0,9.66,57.96,42.0,21,0,0,0,0,0,0
2,8.55,26.5,0.0,0.0,27.3,23.0,21,0,0,0,0,0,1
2,22.64,52.0,0.0,10.0,68.13,37.0,25,0,0,0,0,0,1
1,17.8,11.5,1.0,1.0,14.3,65.00000000000001,14,0,0,0,0,0,1
1,18.16,52.0,0.0,11.47,69.6,30.0,10,0,0,0,0,0,1
1,17.28,52.0,0.0,11.47,69.6,27.0,12,0,0,0,0,0,1
1,17.96,52.0,0.0,14.33,72.46,33.00000000000001,18,0,0,0,0,0,1
2,18.89,52.0,0.0,10.56,63.36,77.0,26,0,0,0,0,0,1
6,9.27,26.5,0.5,0.0,27.8,15.0,31,0,0,0,0,0,0
1,18.52,52.0,0.0,0.0,58.13,38.0,31,0,0,0,0,0,1
1,17.9,52.0,0.0,11.6,69.73,32.00000000000001,1,1,0,0,0,0,1
1,18.55,49.0,0.5,10.06,60.36,27.0,28,0,0,0,0,0,1
2,15.8,43.0,0.0,6.5,50.3,26.0,2,0,0,0,0,0,1
3,21.44,102.25,0.0,22.8,137.1,48.0,10,0,0,0,0,0,2
1,15.2,42.5,0.5,7.0,50.8,27.0,6,0,0,0,0,0,1
2,19.6,52.0,0.0,17.43,75.56,30.0,8,0,0,0,0,0,1
1,21.37,52.0,0.0,10.4,63.2,41.0,11,0,0,0,0,0,1
5,19.26,52.5,0.0,10.5,63.8,32.00000000000001,30,0,0,0,0,0,0
1,17.9,52.0,0.0,11.56,69.69,52.0,21,0,0,0,0,0,1
2,18.8,52.0,0.0,0.0,58.13,32.00000000000001,30,0,0,0,0,0,1
1,0.9,52.0,0.0,0.1,58.23,2.0000000000000004,16,0,0,0,0,0,1
4,0.0,32.0,0.0,5.0,37.3,1.0000000000000002,7,0,0,0,0,0,2
1,0.0,2.5,0.5,0.0,3.8,0.0,20,0,0,0,0,0,1
1,20.59,52.0,0.0,10.56,63.36,42.0,24,0,0,0,0,0,1
1,18.2,52.0,0.0,14.5,72.63,37.0,10,0,0,0,0,0,1
6,21.76,52.0,0.0,0.0,58.13,63.00000000000001,17,0,0,0,0,0,0
2,16.77,52.0,0.0,11.63,69.76,23.0,21,0,0,0,0,0,1
1,17.36,51.5,0.0,0.0,52.3,46.0,5,0,0,0,0,0,1
1,10.88,31.5,0.0,7.88,40.18,24.0,6,0,0,0,0,0,1
1,18.8,52.0,0.0,11.47,69.6,49.0,11,0,0,0,0,0,1
1,16.8,52.0,0.0,11.6,69.73,20.0,20,0,0,0,0,0,1
1,3.53,15.0,0.0,0.0,15.8,17.000000000000004,2,0,0,0,0,0,1
3,24.43,64.0,0.5,7.0,77.63,31.000000000000004,6,0,0,0,0,0,2
1,18.58,52.0,0.0,3.33,61.46,35.0,31,0,0,0,0,0,1
1,17.89,52.0,0.0,0.0,58.13,55.0,5,0,0,0,0,0,1
5,17.58,52.0,0.0,0.0,58.13,60.0,8,0,0,0,0,0,0
1,15.79,52.0,0.0,11.63,69.76,56.0,28,0,0,0,0,0,1
1,14.8,41.0,0.5,0.0,42.3,22.0,6,0,0,0,0,0,1
2,19.0,50.0,0.5,0.0,56.63,27.0,4,0,0,0,0,0,1
1,17.8,52.0,0.0,9.0,67.13,28.0,4,0,0,0,0,0,1
2,25.6,75.5,0.0,3.8,80.1,71.0,23,0,0,0,0,0,1
2,7.8,24.0,0.5,5.05,30.35,18.0,5,0,0,0,0,0,1
1,17.9,52.0,0.0,9.0,67.13,26.0,15,0,0,0,0,0,1
1,19.2,52.0,0.0,14.5,72.63,31.000000000000004,30,0,0,0,0,0,1
2,18.35,52.0,0.0,0.0,58.13,46.0,17,0,0,0,0,0,1
2,16.0,50.0,0.0,10.15,60.95,49.0,18,0,0,0,0,0,1
1,0.5,4.5,0.5,0.0,5.8,3.0,6,0,0,0,0,0,1
5,16.12,43.5,0.5,0.0,44.8,30.0,29,0,0,0,0,0,0
1,17.3,52.0,0.0,8.0,66.13,35.0,12,0,0,0,0,0,1
2,19.39,52.0,0.0,0.0,58.13,49.0,16,0,0,0,0,0,1
5,18.66,52.0,0.0,0.0,58.13,53.0,13,0,0,0,0,0,0
1,18.7,51.7,0.0,11.56,69.39,35.0,1,1,0,0,0,0,1
4,13.79,46.5,0.0,9.3,56.6,52.0,9,0,0,0,0,0,2
2,18.4,52.0,0.0,10.0,68.13,35.0,8,0,0,0,0,0,1
2,18.8,52.0,0.0,0.0,58.13,34.00000000000001,1,1,0,0,0,0,1
4,20.0,52.0,0.0,0.0,58.13,41.0,19,1,0,0,0,0,2
1,12.06,33.5,0.5,0.0,34.8,21.0,28,0,0,0,0,0,1
1,18.1,52.0,0.0,11.6,69.73,31.000000000000004,10,0,0,0,0,0,1
1,18.71,52.0,0.0,11.47,69.6,33.00000000000001,6,0,0,0,0,0,1
1,17.09,52.0,0.0,10.4,63.2,30.0,17,0,0,0,0,0,1
1,21.61,52.0,0.0,0.0,58.13,39.0,13,0,0,0,0,0,1
6,6.78,21.0,0.0,0.0,21.8,17.000000000000004,20,0,0,0,0,0,0
5,0.0,2.5,0.0,0.0,3.3,1.0000000000000002,18,0,0,0,0,0,0
1,21.0,52.0,0.0,11.47,69.6,33.00000000000001,2,0,0,0,0,0,1
1,13.7,4.0,0.5,0.0,5.3,3.0,5,0,0,0,0,0,1
2,18.87,52.0,0.0,11.47,69.6,27.0,4,0,0,0,0,0,1
1,11.78,38.0,0.0,0.0,38.8,36.0,10,0,0,0,0,0,1
1,16.5,46.0,0.5,9.45,56.75,30.0,16,0,0,0,0,0,1
1,9.98,29.5,0.0,0.0,30.3,19.0,29,0,0,0,0,0,1
1,3.8,13.5,0.5,0.0,14.8,11.0,12,0,0,0,0,0,1
1,17.36,52.0,0.0,10.0,68.13,56.0,12,0,0,0,0,0,1
1,27.12,52.0,0.0,0.0,58.13,40.0,17,0,0,0,0,0,1
1,19.7,52.0,0.0,11.6,69.73,44.0,16,0,0,0,0,0,1
1,17.5,52.0,0.0,14.53,72.66,65.00000000000001,20,0,0,0,0,0,1
1,18.8,52.0,0.0,0.0,52.8,33.00000000000001,24,0,0,0,0,0,1
1,20.8,52.0,0.0,0.0,58.13,32.00000000000001,25,0,0,0,0,0,1
1,22.9,66.5,0.0,3.0,70.3,48.0,25,0,0,0,0,0,1
5,18.91,52.0,0.0,6.0,64.13,57.0,5,0,0,0,0,0,0
2,21.7,52.0,0.0,0.0,58.13,32.00000000000001,7,0,0,0,0,0,1
1,21.0,52.0,0.0,11.6,69.73,42.0,3,0,0,0,0,0,1
5,14.6,46.0,0.0,8.0,54.8,46.0,5,0,0,0,0,0,0
1,17.57,52.0,0.0,11.47,69.6,29.0,6,0,0,0,0,0,1
3,0.03,2.5,0.0,0.0,3.3,1.0000000000000002,4,0,0,0,0,0,2
1,17.15,52.0,0.0,0.0,58.13,27.0,1,1,0,0,0,0,1
1,20.27,54.0,0.5,0.0,55.3,28.0,2,0,0,0,0,0,1
1,19.82,52.0,0.0,11.63,69.76,45.0,30,0,0,0,0,0,1
1,18.6,52.0,0.0,0.0,52.8,29.0,11,0,0,0,0,0,1
1,11.22,34.5,0.5,0.0,35.8,29.0,18,0,0,0,0,0,1
1,13.3,45.0,1.0,9.35,56.15,54.0,15,0,0,0,0,0,1
1,17.9,52.0,0.0,11.62,69.75,25.0,5,0,0,0,0,0,1
1,0.0,52.0,0.0,0.0,52.8,0.0,2,0,0,0,0,0,1
4,12.86,35.0,0.0,0.0,35.8,26.0,10,0,0,0,0,0,2
1,18.1,52.0,0.0,5.0,63.13,47.0,17,0,0,0,0,0,1
1,17.63,52.0,0.0,11.47,69.6,58.0,15,0,0,0,0,0,1
5,19.8,52.0,0.0,11.47,69.6,41.0,16,0,0,0,0,0,0
2,20.2,52.0,0.0,14.5,72.63,48.0,17,0,0,0,0,0,1
1,14.1,38.0,0.0,0.0,38.8,22.0,14,0,0,0,0,0,1
1,9.62,28.0,0.5,0.0,29.3,19.0,16,0,0,0,0,0,1
1,21.8,69.0,0.0,0.0,75.13,69.0,7,0,0,0,0,0,1
6,17.47,52.0,0.0,14.53,72.66,41.0,22,0,0,0,0,0,0
5,4.06,14.5,0.0,0.0,15.3,10.0,8,0,0,0,0,0,0
1,0.0,2.5,0.5,0.0,3.8,0.0,19,1,0,0,0,0,1
2,12.9,37.0,0.5,7.65,45.95,30.0,20,0,0,0,0,0,1
1,15.9,46.0,0.0,9.35,56.15,41.0,15,0,0,0,0,0,1
1,14.0,39.0,0.0,0.0,39.8,25.0,24,0,0,0,0,0,1
1,19.7,52.0,0.0,7.2,60.0,44.0,3,0,0,0,0,0,1
2,18.2,52.0,0.0,10.0,68.13,34.00000000000001,3,0,0,0,0,0,1
1,23.4,62.0,0.0,12.0,74.8,34.00000000000001,18,0,0,0,0,0,1
1,18.2,52.0,0.0,8.0,66.13,44.0,23,0,0,0,0,0,1
1,16.41,52.0,0.0,11.47,69.6,23.0,1,1,0,0,0,0,1
1,19.5,52.0,0.0,3.0,61.13,52.0,30,0,0,0,0,0,1
1,10.7,30.5,0.5,0.0,31.8,19.0,19,1,0,0,0,0,1
1,14.98,40.5,0.5,0.0,41.8,22.0,17,0,0,0,0,0,1
1,12.1,33.5,0.0,0.0,34.3,20.0,1,1,0,0,0,0,1
1,4.9,16.0,0.0,3.2,20.0,11.0,1,1,0,0,0,0,1
2,15.67,44.0,0.5,5.7,51.0,25.0,5,0,0,0,0,0,1
1,27.72,52.0,0.0,11.47,69.6,34.00000000000001,17,0,0,0,0,0,1
1,14.48,112.0,0.0,13.0,125.3,30.0,6,0,0,0,0,0,1
2,16.84,52.0,0.0,0.0,58.13,42.0,7,0,0,0,0,0,1
1,17.6,52.0,0.0,11.6,69.73,43.0,3,0,0,0,0,0,1
1,17.1,52.0,0.0,11.6,69.73,41.0,3,0,0,0,0,0,1
1,19.2,52.0,0.0,0.0,52.8,44.0,6,0,0,0,0,0,1
1,17.41,52.0,0.0,10.4,63.2,437.0,9,0,0,0,0,0,1
1,11.08,32.5,0.0,0.0,33.3,28.0,30,0,0,0,0,0,1
2,13.0,36.5,0.5,8.0,45.8,26.0,11,0,0,0,0,0,1
1,18.4,52.0,0.0,5.0,57.8,24.0,3,0,0,0,0,0,1
1,19.25,52.0,0.0,0.0,58.13,47.0,5,0,0,0,0,0,1
1,19.38,52.0,0.0,10.56,63.36,36.0,24,0,0,0,0,0,1
5,16.7,52.0,0.0,0.0,58.13,20.0,2,0,0,0,0,0,0
1,18.4,52.0,0.0,10.0,68.13,53.0,23,0,0,0,0,0,1
1,0.0,2.5,0.0,0.0,3.3,0.0,28,0,0,0,0,0,1
4,8.55,27.0,0.0,5.4,33.2,27.0,12,0,0,0,0,0,2
1,18.48,52.0,0.0,15.0,73.13,35.0,3,0,0,0,0,0,1
1,18.5,48.5,0.0,9.86,59.16,27.0,25,0,0,0,0,0,1
2,17.61,52.0,0.0,0.0,58.13,41.0,31,0,0,0,0,0,1
1,20.74,52.0,0.0,11.47,69.6,95.0,19,1,0,0,0,0,1
1,19.1,52.0,0.0,10.0,68.13,25.0,2,0,0,0,0,0,1
1,27.85,75.5,0.0,12.0,88.3,47.0,22,0,0,0,0,0,1
2,17.32,52.0,0.0,0.0,52.8,25.0,13,0,0,0,0,0,1
6,18.58,52.0,0.0,14.33,72.46,36.0,6,0,0,0,0,0,0
2,17.1,52.0,0.0,11.63,69.76,40.0,29,0,0,0,0,0,1
1,20.36,52.0,0.0,10.0,68.13,34.00000000000001,16,0,0,0,0,0,1
1,17.3,52.0,0.0,8.0,66.13,54.0,21,0,0,0,0,0,1
1,18.85,52.0,0.0,17.2,75.33,30.0,2,0,0,0,0,0,1
2,18.75,52.0,0.0,15.6,68.4,63.00000000000001,9,0,0,0,0,0,1
1,13.22,42.5,0.0,0.0,43.3,52.0,20,0,0,0,0,0,1
2,15.9,52.0,0.0,6.0,64.13,21.0,8,0,0,0,0,0,1
1,18.3,52.0,0.0,9.87,68.0,42.0,8,0,0,0,0,0,1
1,17.4,52.0,0.0,0.0,58.13,78.0,15,0,0,0,0,0,1
1,17.8,52.0,0.0,11.6,69.73,42.0,3,0,0,0,0,0,1
3,22.4,52.0,0.0,5.0,63.13,63.00000000000001,22,0,0,0,0,0,2
1,21.1,52.0,0.0,5.0,63.13,49.0,23,0,0,0,0,0,1
1,18.1,52.0,0.0,10.0,68.13,70.0,23,0,0,0,0,0,1
1,17.98,52.0,0.0,6.0,64.13,60.0,18,0,0,0,0,0,1
3,16.7,52.0,0.0,0.0,58.13,27.0,10,0,0,0,0,0,2
2,17.19,52.0,0.0,11.47,69.6,24.0,4,0,0,0,0,0,1
1,0.0,2.5,0.0,0.0,3.3,0.0,4,0,0,0,0,0,1
1,23.8,51.7,0.0,15.0,72.83,39.0,1,1,0,0,0,0,1
1,16.1,52.0,0.0,0.0,58.13,47.0,15,0,0,0,0,0,1
1,17.1,52.0,0.0,10.56,63.36,99.0,26,0,0,0,0,0,1
2,17.77,52.0,0.0,10.4,63.2,110.0,15,0,0,0,0,0,1
2,20.16,52.0,0.0,10.4,63.2,47.0,20,0,0,0,0,0,1
5,18.48,55.0,1.0,0.0,56.8,54.0,15,0,0,0,0,0,0
1,19.92,52.0,0.0,11.63,69.76,56.0,28,0,0,0,0,0,1
1,12.5,43.5,0.0,8.85,53.15,54.0,6,0,0,0,0,0,1
5,18.4,52.0,0.0,11.63,69.76,35.0,22,0,0,0,0,0,0
1,18.45,52.0,0.0,0.0,58.13,47.0,20,0,0,0,0,0,1
6,17.36,52.0,0.0,0.0,58.13,28.0,21,0,0,0,0,0,0
1,0.0,15.0,0.0,0.0,15.3,1.0000000000000002,2,0,0,0,0,0,1
1,18.69,52.0,0.0,0.0,52.8,58.0,30,0,0,0,0,0,1
1,17.79,52.0,0.0,11.47,69.6,45.0,10,0,0,0,0,0,1
1,10.9,33.5,0.5,8.7,43.5,28.0,14,0,0,0,0,0,1
1,15.6,52.0,0.0,10.0,68.13,38.0,18,0,0,0,0,0,1
1,19.0,51.5,0.0,0.0,52.3,31.000000000000004,24,0,0,0,0,0,1
1,2.3,9.0,0.5,0.0,10.3,7.0,8,0,0,0,0,0,1
1,13.4,43.5,0.0,0.0,44.3,44.0,28,0,0,0,0,0,1
1,21.8,52.0,0.0,0.0,58.13,38.0,11,0,0,0,0,0,1
1,20.3,52.0,0.0,2.0,60.13,33.00000000000001,16,0,0,0,0,0,1
1,15.6,44.0,0.5,0.0,45.3,29.0,30,0,0,0,0,0,1
1,14.76,40.0,0.0,0.0,40.8,24.0,24,0,0,0,0,0,1
1,15.61,42.0,0.5,8.5,51.8,23.0,12,0,0,0,0,0,1
2,5.7,17.5,0.5,0.0,18.8,12.0,29,0,0,0,0,0,1
1,17.72,52.0,0.0,11.47,69.6,40.0,6,0,0,0,0,0,1
2,17.25,52.0,0.0,8.0,60.8,34.00000000000001,28,0,0,0,0,0,1
5,17.67,52.0,0.0,5.0,63.13,47.0,15,0,0,0,0,0,0
1,20.46,52.0,0.0,11.47,69.6,79.0,15,0,0,0,0,0,1
1,13.81,43.5,1.0,0.0,45.3,45.0,2,0,0,0,0,0,1
1,0.34,-3.5,0.0,0.0,-4.3,2.0000000000000004,7,0,0,0,0,0,1
1,16.74,52.0,0.0,0.0,52.8,27.0,4,0,0,0,0,0,1
1,21.1,52.0,0.0,5.0,63.13,29.0,15,0,0,0,0,0,1
4,11.34,38.0,1.0,0.0,39.8,38.0,7,0,0,0,0,0,2
2,19.1,52.0,0.0,14.5,72.63,43.0,21,0,0,0,0,0,1
2,13.9,38.0,0.5,0.0,39.3,21.0,5,0,0,0,0,0,1
2,20.6,52.0,0.0,7.0,65.13,30.0,6,0,0,0,0,0,1
1,10.96,35.5,0.0,0.0,36.3,35.0,19,1,0,0,0,0,1
3,15.42,43.0,0.0,4.4,48.2,26.0,1,1,0,0,0,0,2
1,6.6,22.0,0.0,5.7,28.5,19.0,7,0,0,0,0,0,1
2,2.8,52.0,0.0,5.0,57.8,0.0,7,0,0,0,0,0,1
1,20.21,52.0,0.0,10.4,63.2,35.0,28,0,0,0,0,0,1
6,14.42,43.0,0.0,10.95,54.75,41.0,22,0,0,0,0,0,0
1,11.68,32.0,1.0,0.0,33.8,21.0,30,0,0,0,0,0,1
5,9.72,30.5,0.5,0.0,31.8,27.0,5,0,0,0,0,0,0
1,16.1,43.5,0.0,0.0,44.0,24.0,1,1,0,0,0,0,1
2,17.76,52.0,0.0,14.33,72.46,39.0,18,0,0,0,0,0,1
6,20.42,52.0,0.0,0.0,58.13,28.0,5,0,0,0,0,0,0
1,13.5,38.0,0.5,7.7,47.0,29.0,16,0,0,0,0,0,1
1,18.2,49.5,0.5,8.0,58.8,33.00000000000001,5,0,0,0,0,0,1
1,21.0,55.5,0.5,0.0,62.13,27.0,6,0,0,0,0,0,1
1,1.0,5.5,0.0,0.7,7.0,4.000000000000001,6,0,0,0,0,0,1
1,15.53,44.0,0.0,0.0,44.8,34.00000000000001,31,0,0,0,0,0,1
1,0.02,20.0,0.0,0.0,20.3,0.0,23,0,0,0,0,0,1
1,15.1,44.5,0.0,0.0,45.3,33.00000000000001,20,0,0,0,0,0,1
1,0.9,5.5,0.5,0.0,6.8,5.0,26,0,0,0,0,0,1
1,17.4,52.0,0.0,11.62,69.75,36.0,6,0,0,0,0,0,1
1,19.0,52.0,0.0,0.0,58.13,71.0,5,0,0,0,0,0,1
2,21.6,52.0,0.0,11.62,69.75,40.0,30,0,0,0,0,0,1
5,0.0,52.0,0.0,11.47,69.6,0.0,15,0,0,0,0,0,0
1,21.63,52.0,0.0,0.0,52.8,84.0,20,0,0,0,0,0,1
1,17.37,52.0,0.0,14.33,72.46,47.0,20,0,0,0,0,0,1
1,12.16,34.5,0.0,0.0,35.3,22.0,28,0,0,0,0,0,1
2,19.93,52.0,0.0,0.0,58.13,44.0,4,0,0,0,0,0,1
1,18.2,50.0,0.0,3.87,60.0,32.00000000000001,18,0,0,0,0,0,1
2,7.8,24.0,0.5,0.0,25.3,19.0,16,0,0,0,0,0,1
1,15.75,46.0,0.5,5.0,52.3,23.0,8,0,0,0,0,0,1
2,17.8,52.0,0.0,5.0,63.13,31.000000000000004,28,0,0,0,0,0,1
6,15.52,46.5,0.0,0.0,47.3,49.0,12,0,0,0,0,0,0
5,18.24,52.0,0.0,5.0,63.13,35.0,14,0,0,0,0,0,0
1,16.66,52.0,0.0,11.47,69.6,24.0,12,0,0,0,0,0,1
1,12.7,36.5,0.0,9.32,46.62,29.0,20,0,0,0,0,0,1
1,17.3,52.0,0.0,5.0,63.13,44.0,28,0,0,0,0,0,1
1,10.9,31.0,0.5,0.0,32.3,22.0,26,0,0,0,0,0,1
1,17.92,52.0,0.0,10.0,68.13,37.0,18,0,0,0,0,0,1
1,18.81,52.0,0.0,10.4,63.2,77.0,5,0,0,0,0,0,1
1,18.22,52.0,0.0,14.53,72.66,53.0,30,0,0,0,0,0,1
1,20.8,52.0,0.0,9.0,67.13,34.00000000000001,19,1,0,0,0,0,1
2,18.97,52.0,0.0,0.0,52.8,35.0,3,0,0,0,0,0,1
6,19.35,52.0,0.0,0.0,58.13,62.00000000000001,20,0,0,0,0,0,0
1,18.66,52.0,0.0,0.0,58.13,50.0,17,0,0,0,0,0,1
1,6.0,19.5,0.0,0.0,20.3,16.000000000000004,31,0,0,0,0,0,1
2,0.0,52.0,0.0,14.53,72.66,0.0,31,0,0,0,0,0,1
2,17.6,52.0,0.0,0.0,52.8,33.00000000000001,14,0,0,0,0,0,1
3,15.23,46.5,0.0,11.82,59.12,52.0,22,0,0,0,0,0,2
1,3.6,13.0,0.0,0.0,13.8,12.0,16,0,0,0,0,0,1
2,20.98,61.0,1.0,0.0,62.8,56.0,15,0,0,0,0,0,1
1,17.77,52.0,0.0,11.47,69.6,46.0,15,0,0,0,0,0,1
6,47.5,154.0,0.0,0.0,171.38,89.0,5,0,0,0,0,0,0
3,17.81,48.0,0.0,10.67,64.8,26.0,1,1,0,0,0,0,2
1,19.4,52.0,0.0,4.0,62.13,38.0,12,0,0,0,0,0,1
1,17.3,52.0,0.0,11.0,69.13,31.000000000000004,31,0,0,0,0,0,1
1,20.05,52.0,0.0,11.47,69.6,41.0,2,0,0,0,0,0,1
3,17.8,52.0,0.0,0.0,58.13,42.0,2,0,0,0,0,0,2
2,16.9,52.0,0.0,5.0,57.8,31.000000000000004,2,0,0,0,0,0,1
2,17.6,52.0,0.0,0.0,58.13,420.0,11,0,0,0,0,0,1
1,10.12,30.0,0.5,0.0,31.3,23.0,30,0,0,0,0,0,1
1,11.29,34.0,0.5,0.0,35.3,27.0,4,0,0,0,0,0,1
1,18.15,52.0,0.0,0.0,58.13,32.00000000000001,31,0,0,0,0,0,1
2,16.12,44.0,0.5,4.45,49.75,65.00000000000001,18,0,0,0,0,0,1
2,18.1,52.0,0.0,0.0,58.13,27.0,30,0,0,0,0,0,1
1,19.09,52.0,0.0,7.0,65.13,61.00000000000001,19,1,0,0,0,0,1
1,14.73,50.5,0.0,3.0,54.3,61.00000000000001,15,0,0,0,0,0,1
4,16.9,52.0,0.0,0.0,58.13,25.0,1,1,0,0,0,0,2
1,17.1,52.0,0.0,11.6,69.73,40.0,31,0,0,0,0,0,1
1,18.4,52.0,0.0,8.0,66.13,40.0,8,0,0,0,0,0,1
1,21.09,58.0,0.0,11.76,70.56,33.00000000000001,31,0,0,0,0,0,1
2,11.98,36.0,0.0,0.0,36.8,31.000000000000004,14,0,0,0,0,0,1
1,8.51,28.5,1.0,5.9,36.2,27.0,8,0,0,0,0,0,1
1,16.8,52.0,0.0,0.0,52.8,30.0,21,0,0,0,0,0,1
1,12.42,35.0,0.5,7.26,43.56,22.0,21,0,0,0,0,0,1
6,12.54,40.5,1.0,0.0,42.3,40.0,7,0,0,0,0,0,0
6,21.18,57.5,1.0,5.0,64.3,40.0,7,0,0,0,0,0,0
1,16.6,52.0,0.0,11.62,69.75,25.0,25,0,0,0,0,0,1
1,26.78,71.0,0.0,14.36,86.16,40.0,29,0,0,0,0,0,1
3,19.7,52.0,0.0,5.0,63.13,33.00000000000001,2,0,0,0,0,0,2
1,16.99,52.0,0.0,11.47,69.6,24.0,20,0,0,0,0,0,1
1,19.2,52.0,0.0,0.0,58.13,59.0,28,0,0,0,0,0,1
2,18.88,52.0,0.0,11.47,69.6,37.0,4,0,0,0,0,0,1
