passenger_count,trip_distance,pickup_location,fare_amount,extra,tip_amount,total_amount,duration,pickupday,demand
1,1.9,Midtown,11.5,0.0,0.0,12.3,17.000000000000004,4,low
1,1.2,Midtown,10.0,0.0,3.24,14.04,14.0,8,low
3,3.4,Midtown,14.0,0.0,0.0,14.8,15.0,2,medium
1,0.7,Midtown,7.5,0.0,0.0,8.3,10.0,31,low
1,1.4,Midtown,7.5,0.0,0.0,8.3,8.000000000000002,2,low
1,3.66,Midtown,13.5,0.0,1.0,15.3,14.0,4,low
1,1.57,Midtown,9.5,0.0,0.0,10.3,12.0,9,low
1,4.0,Midtown,14.5,0.0,1.0,16.3,13.0,9,low
1,1.5,Midtown,7.0,0.5,0.0,8.3,7.0,16,low
1,2.1,Midtown,11.0,1.0,0.0,12.8,14.0,8,low
5,1.18,Midtown,9.5,0.0,0.0,10.3,16.000000000000004,4,high
1,1.4,Midtown,6.5,0.5,1.0,8.8,5.0,28,low
2,2.3,Midtown,11.5,0.0,1.0,13.3,14.0,4,low
2,1.1,Midtown,7.5,0.0,1.65,9.95,10.0,22,low
1,2.3,Midtown,14.5,0.0,3.05,18.35,23.0,28,low
1,0.7,Midtown,5.0,0.0,1.0,6.8,5.0,16,low
1,8.61,Midtown,24.0,0.5,5.97,36.6,12.0,16,low
3,9.49,Midtown,27.0,0.5,0.0,28.3,16.000000000000004,4,medium
2,1.86,Midtown,9.0,0.5,1.6,11.9,9.0,20,low
3,1.1,Midtown,9.0,0.0,0.0,9.8,12.0,6,medium
6,0.66,Midtown,7.0,1.0,2.0,10.8,8.000000000000002,7,high
1,0.8,Midtown,6.5,1.0,1.66,9.96,8.000000000000002,22,low
4,2.29,Midtown,8.5,0.5,0.0,9.8,6.0,19,medium
3,0.71,Midtown,5.0,0.5,1.1,7.4,5.0,7,medium
1,1.7,Midtown,11.0,1.0,2.55,15.35,14.0,30,low
1,8.25,Midtown,31.5,0.0,8.08,40.38,39.0,23,low
5,18.76,Midtown,52.0,0.0,11.63,69.76,50.0,20,high
1,1.42,Midtown,8.0,0.0,0.0,8.8,10.0,26,low
6,1.27,Midtown,8.5,0.0,0.0,9.3,12.0,26,high
1,1.7,Midtown,9.0,0.5,1.5,11.8,10.0,16,low
1,3.35,Midtown,16.0,0.0,3.2,20.0,21.0,3,low
1,1.2,Midtown,8.5,0.0,0.0,9.3,10.0,1,low
1,2.4,Midtown,11.5,0.0,0.0,12.3,13.0,1,low
1,1.67,Midtown,8.0,1.0,0.0,9.8,8.000000000000002,6,low
1,1.24,Midtown,8.5,0.0,2.55,11.85,11.0,6,low
1,1.32,Midtown,7.0,0.0,0.0,7.8,8.000000000000002,3,low
2,1.37,Midtown,7.0,0.5,0.0,8.3,7.0,12,low
1,1.08,Midtown,6.5,0.0,2.19,9.49,7.0,28,low
1,1.8,Midtown,11.5,0.0,0.0,12.3,17.000000000000004,9,low
3,2.48,Midtown,11.0,0.0,2.75,14.55,13.0,17,medium
1,3.11,Midtown,12.5,0.0,0.0,13.3,13.0,11,low
3,1.6,Midtown,7.5,0.5,2.6,11.4,7.0,23,medium
1,0.97,Midtown,4.5,0.5,1.0,6.8,2.0000000000000004,7,low
2,1.52,Midtown,8.0,0.5,0.0,9.3,12.0,31,low
1,0.91,Midtown,6.0,0.0,0.0,6.8,6.0,10,low
1,0.0,Midtown,5.5,0.5,0.0,6.8,0.0,23,low
1,10.0,Midtown,29.0,0.5,5.0,40.63,18.0,23,low
2,0.74,Midtown,5.5,0.0,1.11,7.41,6.0,1,low
1,11.36,Midtown,33.5,0.5,0.0,34.8,25.0,14,low
2,3.19,Midtown,15.5,0.0,0.0,16.3,22.0,8,low
6,1.23,Midtown,10.0,0.0,0.0,10.8,15.0,8,high
4,7.74,Midtown,26.5,0.5,6.75,34.55,29.0,9,medium
1,0.5,Midtown,4.5,0.0,0.7,6.0,4.000000000000001,14,low
1,1.12,Midtown,6.5,0.0,0.0,7.3,7.0,22,low
1,0.94,Midtown,4.5,1.0,1.1,7.4,3.0,20,low
1,3.5,Midtown,14.5,0.0,0.0,15.3,18.0,29,low
1,2.9,Midtown,11.5,0.0,0.0,12.3,11.0,7,low
1,2.6,Midtown,14.5,0.0,3.05,18.35,21.0,20,low
6,2.63,Midtown,11.0,0.0,0.0,11.8,12.0,11,high
1,2.3,Midtown,9.5,0.0,2.05,12.35,10.0,7,low
1,1.3,Midtown,7.0,1.0,2.0,10.8,7.0,27,low
1,2.75,Midtown,10.0,0.0,0.0,10.8,9.0,17,low
1,2.84,Midtown,11.5,0.0,3.69,15.99,12.0,25,low
5,0.3,Midtown,4.0,0.0,1.8,6.6,3.0,26,high
1,0.37,Midtown,4.5,0.0,1.32,6.62,4.000000000000001,21,low
1,3.3,Midtown,13.5,1.0,0.0,15.3,15.0,2,low
1,1.0,Midtown,5.5,1.0,0.5,7.8,4.000000000000001,14,low
1,3.8,Midtown,16.5,1.0,3.65,21.95,20.0,14,low
1,0.6,Midtown,6.5,0.0,1.8,9.1,8.000000000000002,29,low
3,2.6,Midtown,10.5,0.0,2.1,13.4,11.0,11,medium
1,0.9,Midtown,6.0,0.0,3.0,9.8,6.0,20,low
4,3.31,Midtown,13.5,0.5,3.5,18.3,15.0,21,medium
2,0.51,Midtown,4.0,0.0,0.0,4.8,2.0000000000000004,27,low
1,1.7,Midtown,10.0,0.0,2.7,13.5,13.0,23,low
1,1.7,Midtown,7.5,0.5,3.0,11.8,6.0,14,low
1,0.7,Midtown,5.0,0.0,1.7,7.5,4.000000000000001,15,low
1,1.2,Midtown,6.0,0.5,1.46,8.76,5.0,20,low
1,12.6,Midtown,37.5,0.5,5.0,43.8,31.000000000000004,20,low
2,1.0,Midtown,6.0,0.0,1.0,7.8,6.0,11,low
1,1.59,Midtown,8.0,0.0,1.76,10.56,8.000000000000002,31,low
6,1.62,Midtown,8.0,0.0,0.0,8.8,9.0,18,high
1,10.8,Midtown,32.5,0.0,0.0,38.63,24.0,15,low
2,1.7,Midtown,15.0,0.0,3.15,18.95,24.0,13,low
3,1.1,Midtown,7.5,0.0,1.66,9.96,9.0,11,medium
2,0.8,Midtown,5.0,0.5,0.0,6.3,5.0,17,low
1,4.8,Midtown,20.0,0.0,5.2,26.0,25.0,28,low
1,0.41,Midtown,3.5,0.5,0.0,4.8,1.0000000000000002,21,low
1,2.2,Midtown,14.5,0.5,0.0,15.8,22.0,28,low
1,3.1,Midtown,15.5,0.0,0.0,16.3,21.0,15,low
4,0.7,Midtown,5.5,0.0,0.0,6.3,5.0,27,medium
1,1.6,Midtown,11.0,0.0,1.0,12.8,16.000000000000004,13,low
1,0.9,Midtown,6.5,0.0,1.8,9.1,7.0,13,low
1,0.68,Midtown,7.5,0.0,1.88,10.18,10.0,13,low
1,1.0,Midtown,7.0,1.0,0.0,8.8,8.000000000000002,7,low
1,3.58,Midtown,14.0,0.5,0.0,15.3,15.0,6,low
1,1.06,Midtown,8.0,0.0,2.0,10.8,9.0,13,low
5,2.24,Midtown,9.5,0.0,1.0,11.3,11.0,14,high
1,1.4,Midtown,7.5,0.5,2.2,11.0,7.0,21,low
1,0.76,Midtown,4.5,0.5,1.16,6.96,4.000000000000001,23,low
1,3.1,Midtown,13.5,0.5,4.35,19.15,16.000000000000004,3,low
1,0.97,Midtown,8.5,0.0,1.7,11.0,12.0,30,low
1,1.2,Midtown,8.5,1.0,2.05,12.35,12.0,7,low
1,0.6,Midtown,4.5,0.0,0.0,5.3,4.000000000000001,28,low
1,1.3,Midtown,7.5,0.0,1.0,9.3,9.0,28,low
5,1.0,Midtown,6.0,0.0,1.2,8.0,5.0,11,high
1,1.53,Midtown,10.0,0.0,0.0,10.8,13.0,10,low
1,1.51,Midtown,12.0,0.0,0.0,12.8,19.0,15,low
5,0.75,Midtown,8.5,0.5,0.0,9.8,12.0,24,high
2,2.06,Midtown,10.5,0.0,0.0,11.3,13.0,25,low
1,5.3,Midtown,18.5,0.5,3.0,28.13,20.0,21,low
2,2.94,Midtown,19.5,0.0,0.0,20.3,30.0,28,low
1,5.69,Midtown,20.0,0.0,3.0,23.8,19.0,22,low
2,0.5,Midtown,4.0,0.0,0.0,4.8,3.0,24,low
1,2.4,Midtown,10.5,1.0,0.0,12.3,12.0,2,low
1,0.73,Midtown,5.0,1.0,1.2,8.0,5.0,9,low
1,1.4,Midtown,7.0,0.5,5.0,13.3,6.0,22,low
1,1.71,Midtown,7.5,0.0,0.0,8.3,7.0,25,low
1,1.85,Midtown,8.5,0.0,1.7,11.0,9.0,19,low
5,1.34,Midtown,8.5,0.5,0.0,9.8,10.0,24,high
1,1.4,Midtown,9.5,0.0,1.9,12.2,12.0,5,low
1,1.6,Midtown,10.0,0.5,0.0,11.3,13.0,24,low
1,0.74,Midtown,6.5,0.0,1.3,8.6,8.000000000000002,10,low
5,1.96,Midtown,9.0,0.0,1.38,11.18,10.0,14,high
1,6.0,Midtown,19.0,0.0,3.0,22.8,14.0,12,low
5,2.93,Midtown,11.0,0.5,0.0,12.3,10.0,31,high
1,0.91,Midtown,8.0,0.0,2.2,11.0,11.0,23,low
2,1.9,Midtown,12.5,0.0,0.0,13.3,18.0,30,low
1,0.9,Midtown,5.5,1.0,1.0,8.3,4.000000000000001,16,low
6,6.47,Midtown,20.0,0.5,0.0,21.3,15.0,1,high
5,0.97,Midtown,6.0,0.0,0.0,6.8,6.0,17,high
2,1.54,Midtown,10.5,0.0,3.15,14.45,14.0,12,low
5,0.76,Midtown,4.5,0.5,4.4,10.2,3.0,1,high
3,1.0,Midtown,5.5,0.0,0.0,6.3,6.0,24,medium
1,1.84,Midtown,8.0,1.0,1.8,11.6,9.0,12,low
2,2.39,Midtown,10.5,1.0,3.45,15.75,12.0,12,low
2,4.4,Midtown,18.0,0.0,2.0,20.8,22.0,24,low
6,1.34,Midtown,8.0,0.5,0.0,9.3,10.0,29,high
1,1.7,Midtown,7.5,0.5,2.2,11.0,6.0,24,low
2,2.37,Midtown,12.0,0.0,1.0,13.8,16.000000000000004,14,low
1,0.8,Midtown,5.5,1.0,1.45,8.75,6.0,13,low
1,2.3,Midtown,10.0,0.0,2.15,12.95,12.0,16,low
1,2.6,Midtown,12.0,1.0,0.0,13.8,14.0,13,low
1,13.2,Midtown,39.5,0.5,8.16,48.96,35.0,29,low
1,3.87,Midtown,15.5,0.5,2.0,18.8,19.0,29,low
1,0.5,Midtown,4.5,0.0,1.0,6.3,3.0,8,low
1,2.12,Midtown,11.0,0.5,2.46,14.76,14.0,31,low
1,1.8,Midtown,9.5,0.0,0.0,10.3,11.0,1,low
1,1.43,Midtown,9.5,0.0,0.0,10.3,14.0,9,low
1,4.3,Midtown,14.5,0.5,3.0,18.8,12.0,16,low
1,8.66,Midtown,33.0,0.0,0.0,33.8,45.0,5,low
1,0.9,Midtown,6.0,0.0,1.7,8.5,5.0,22,low
1,1.69,Midtown,11.0,0.0,2.2,14.0,15.0,14,low
1,0.83,Midtown,6.0,1.0,1.4,9.2,6.0,8,low
2,0.99,Midtown,7.0,0.0,1.56,9.36,9.0,22,low
1,8.3,Midtown,39.0,0.0,0.0,39.8,56.0,16,low
1,4.4,Midtown,18.0,0.0,3.76,22.56,20.0,22,low
1,17.37,Midtown,49.0,0.5,13.71,69.34,32.00000000000001,12,low
5,0.03,Midtown,2.5,0.0,0.0,3.3,1.0000000000000002,20,high
1,1.31,Midtown,7.0,0.0,1.75,9.55,6.0,2,low
1,0.49,Midtown,5.5,0.0,1.1,7.4,6.0,13,low
1,2.6,Midtown,10.5,0.5,1.5,13.3,12.0,8,low
1,3.0,Midtown,12.5,0.5,0.0,13.8,14.0,20,low
1,0.7,Midtown,5.0,1.0,0.0,6.8,4.000000000000001,22,low
1,1.0,Midtown,6.5,0.0,0.0,7.3,7.0,14,low
2,1.3,Midtown,6.0,0.5,0.0,7.3,4.000000000000001,16,low
1,1.18,Midtown,8.0,0.0,0.0,8.8,10.0,23,low
1,3.8,Midtown,16.5,1.0,0.0,18.3,22.0,22,low
1,0.82,Midtown,5.5,1.0,0.0,7.3,5.0,8,low
1,1.33,Midtown,7.0,0.0,1.0,8.8,8.000000000000002,22,low
2,2.6,Midtown,11.0,0.5,1.7,14.0,12.0,9,low
1,0.59,Midtown,5.0,0.5,0.0,6.3,4.000000000000001,25,low
1,2.17,Midtown,11.0,0.5,2.88,15.18,13.0,5,low
2,2.5,Midtown,13.0,0.5,0.0,14.3,17.000000000000004,3,low
1,0.89,Midtown,5.0,0.5,0.0,6.3,3.0,5,low
2,0.92,Midtown,5.5,0.5,0.0,6.8,5.0,3,low
2,2.4,Midtown,9.5,0.5,1.5,12.3,8.000000000000002,8,low
1,3.1,Midtown,14.5,0.0,3.0,18.3,20.0,9,low
1,1.29,Midtown,5.5,0.5,1.36,8.16,2.0000000000000004,26,low
1,1.48,Midtown,9.0,0.0,1.8,11.6,13.0,12,low
2,0.7,Midtown,5.0,0.5,1.25,7.55,4.000000000000001,3,low
6,2.9,Midtown,17.0,0.0,0.0,17.8,26.0,30,high
1,0.7,Midtown,4.5,0.5,1.15,6.95,3.0,7,low
2,1.14,Midtown,6.5,0.5,1.75,9.55,7.0,4,low
1,1.42,Midtown,8.0,0.0,1.6,10.4,9.0,14,low
1,1.63,Midtown,10.0,0.0,2.0,12.8,14.0,2,low
1,0.0,Midtown,2.5,1.0,0.0,4.3,10.0,9,low
1,2.31,Midtown,11.5,0.0,0.0,12.3,15.0,24,low
1,2.41,Midtown,9.5,1.0,1.7,13.0,9.0,27,low
1,0.86,Midtown,5.0,0.5,1.65,7.95,3.0,10,low
1,2.2,Midtown,9.5,0.5,0.0,10.8,10.0,30,low
5,1.87,Midtown,8.0,0.5,2.12,11.42,7.0,8,high
1,1.9,Midtown,11.5,0.0,3.65,15.95,17.000000000000004,7,low
1,0.88,Midtown,8.0,0.0,1.6,10.4,10.0,17,low
3,1.07,Midtown,9.0,1.0,2.7,13.5,13.0,21,medium
1,2.82,Midtown,17.5,0.0,0.0,18.3,27.0,30,low
1,2.56,Midtown,11.0,1.0,2.4,15.2,13.0,15,low
1,0.67,Midtown,5.0,0.0,0.0,5.8,4.000000000000001,28,low
2,1.0,Midtown,7.5,1.0,0.0,9.3,10.0,20,low
1,0.6,Midtown,4.5,0.0,0.0,5.3,4.000000000000001,19,low
6,0.09,Midtown,2.5,0.0,0.0,3.3,1.0000000000000002,25,high
1,1.1,Midtown,7.0,1.0,1.75,10.55,8.000000000000002,7,low
1,1.56,Midtown,8.0,0.5,1.7,11.0,9.0,16,low
1,3.41,Midtown,15.0,1.0,2.2,19.0,17.000000000000004,6,low
2,1.16,Midtown,10.0,0.0,0.0,10.8,15.0,20,low
1,0.8,Midtown,7.5,0.0,1.5,9.8,9.0,26,low
1,2.3,Midtown,9.0,0.0,2.0,11.8,8.000000000000002,1,low
1,1.69,Midtown,7.5,0.0,1.5,9.8,7.0,4,low
5,0.67,Midtown,5.0,0.5,0.0,6.3,4.000000000000001,20,high
2,2.6,Midtown,11.0,0.5,2.45,14.75,12.0,22,low
1,1.22,Midtown,8.0,0.0,2.0,10.8,9.0,8,low
1,1.5,Midtown,10.0,0.0,0.5,11.3,15.0,14,low
4,0.67,Midtown,6.0,0.0,1.8,8.6,7.0,17,medium
1,1.2,Midtown,7.0,0.5,0.0,8.3,8.000000000000002,26,low
1,1.0,Midtown,5.0,0.5,1.1,7.4,2.0000000000000004,5,low
6,0.27,Midtown,4.5,0.0,0.0,5.3,5.0,6,high
1,11.6,Midtown,35.0,0.0,12.3,53.43,32.00000000000001,14,low
1,1.8,Midtown,12.0,0.5,0.0,13.3,18.0,22,low
1,0.67,Midtown,5.0,0.0,1.0,6.8,4.000000000000001,15,low
3,19.6,Midtown,52.0,0.0,11.62,69.75,78.0,15,medium
1,0.8,Midtown,52.0,0.0,5.0,57.8,4.000000000000001,28,low
1,0.65,Midtown,5.0,0.5,1.38,7.68,5.0,8,low
1,0.7,Midtown,6.5,0.0,0.0,7.3,8.000000000000002,28,low
1,9.4,Midtown,27.5,0.5,3.2,32.0,21.0,12,low
1,2.7,Midtown,10.0,0.0,0.0,10.8,9.0,1,low
3,6.29,Midtown,22.5,0.0,4.66,27.96,21.0,21,medium
1,1.9,Midtown,10.0,0.0,2.16,12.96,13.0,21,low
1,1.5,Midtown,10.0,0.0,0.0,10.8,13.0,29,low
1,1.29,Midtown,7.5,0.5,0.0,8.8,8.000000000000002,1,low
2,19.6,Midtown,0.0,0.0,0.0,10.05,51.0,11,low
1,1.39,Midtown,7.5,0.5,0.0,8.8,8.000000000000002,16,low
1,2.3,Midtown,11.0,1.0,2.56,15.36,14.0,14,low
1,0.88,Midtown,6.0,0.0,1.2,8.0,6.0,16,low
1,4.06,Midtown,16.0,0.5,4.12,21.42,17.000000000000004,14,low
1,1.72,Midtown,8.5,0.5,2.0,11.8,9.0,14,low
2,1.9,Midtown,8.0,0.5,1.5,10.8,7.0,13,low
2,0.06,Midtown,2.5,0.0,0.0,3.3,1.0000000000000002,21,low
1,0.9,Midtown,5.0,0.5,0.0,6.3,3.0,5,low
1,1.2,Midtown,7.0,0.0,1.56,9.36,7.0,25,low
1,1.7,Midtown,9.0,0.0,0.0,9.8,11.0,5,low
1,2.58,Midtown,11.5,0.0,0.0,12.3,15.0,7,low
1,1.15,Midtown,9.5,1.0,5.0,16.3,14.0,28,low
2,1.03,Midtown,7.0,0.5,0.0,8.3,8.000000000000002,13,low
2,2.32,Midtown,11.0,0.5,0.0,12.3,13.0,17,low
1,0.9,Midtown,6.0,0.0,0.0,6.8,6.0,15,low
1,2.1,Midtown,8.5,0.5,2.45,12.25,6.0,10,low
1,0.7,Midtown,4.5,0.5,0.0,5.8,4.000000000000001,5,low
1,2.56,Midtown,10.5,0.5,0.0,11.8,12.0,17,low
1,0.89,Midtown,5.5,0.0,1.26,7.56,5.0,28,low
1,2.2,Midtown,11.5,0.0,0.0,12.3,14.0,15,low
3,2.0,Midtown,8.5,1.0,2.05,12.35,10.0,21,medium
1,2.2,Midtown,10.0,0.0,1.0,11.8,12.0,13,low
1,1.6,Midtown,7.0,0.5,1.66,9.96,6.0,21,low
1,7.7,Midtown,24.5,0.0,0.0,25.3,18.0,11,low
1,0.8,Midtown,4.5,0.5,0.0,5.8,3.0,7,low
1,2.3,Midtown,10.5,0.0,2.82,14.12,13.0,16,low
2,3.1,Midtown,12.5,0.0,0.0,13.3,13.0,24,low
1,15.91,Midtown,48.0,0.0,0.0,48.8,47.0,19,low
1,1.9,Midtown,11.0,0.5,1.5,13.8,16.000000000000004,17,low
1,1.01,Midtown,7.5,0.0,0.0,8.3,10.0,8,low
1,1.1,Midtown,5.5,0.0,0.0,6.3,3.0,3,low
1,3.32,Midtown,12.5,1.0,3.58,17.88,13.0,21,low
1,0.9,Midtown,6.0,0.0,1.0,7.8,6.0,11,low
1,2.97,Midtown,12.5,0.5,3.0,16.8,15.0,24,low
2,0.38,Midtown,4.0,1.0,1.0,6.8,2.0000000000000004,5,low
6,2.42,Midtown,12.0,0.0,2.56,15.36,16.000000000000004,30,high
1,5.0,Midtown,16.5,0.5,3.55,21.35,15.0,17,low
2,0.9,Midtown,6.5,0.0,1.0,8.3,7.0,1,low
1,5.5,Midtown,21.5,0.5,0.0,22.8,26.0,11,low
1,0.38,Midtown,3.5,0.0,0.7,5.0,2.0000000000000004,19,low
1,1.61,Midtown,9.5,0.0,0.0,10.3,11.0,11,low
1,0.9,Midtown,5.5,0.0,1.0,7.3,5.0,22,low
1,2.4,Midtown,11.0,0.0,0.0,11.8,13.0,19,low
2,0.7,Midtown,4.5,0.0,1.0,6.3,4.000000000000001,12,low
1,1.25,Midtown,10.0,0.0,0.0,10.8,13.0,25,low
2,1.95,Midtown,12.0,0.0,0.0,12.8,16.000000000000004,5,low
6,1.31,Midtown,6.5,0.0,1.0,8.3,6.0,18,high
1,1.7,Midtown,13.5,0.0,2.85,17.15,21.0,22,low
1,1.4,Midtown,7.5,0.0,1.66,9.96,8.000000000000002,23,low
1,2.12,Midtown,10.0,0.5,0.0,11.3,10.0,19,low
5,1.4,Midtown,8.0,1.0,1.0,10.8,11.0,29,high
1,0.5,Midtown,72.5,0.0,6.0,78.8,1.0000000000000002,10,low
1,1.03,Midtown,9.0,0.0,1.96,11.76,13.0,22,low
1,1.24,Midtown,7.0,0.0,0.0,7.8,7.0,31,low
1,0.74,Midtown,5.5,0.0,0.0,6.3,5.0,5,low
1,0.6,Midtown,4.0,0.0,0.95,5.75,2.0000000000000004,8,low
6,1.77,Midtown,9.0,0.0,1.8,11.6,11.0,13,high
1,0.8,Midtown,6.0,0.5,1.46,8.76,6.0,14,low
1,1.5,Midtown,7.0,0.5,1.65,9.95,7.0,25,low
1,1.7,Midtown,10.5,0.0,2.25,13.55,14.0,31,low
1,1.63,Midtown,8.5,0.5,2.7,12.5,9.0,22,low
1,1.2,Midtown,7.5,0.0,1.25,9.55,9.0,8,low
1,0.92,Midtown,7.5,0.0,1.5,9.8,10.0,12,low
1,1.3,Midtown,8.5,0.0,0.0,9.3,11.0,22,low
1,0.89,Midtown,10.0,1.0,0.0,11.8,17.000000000000004,2,low
2,4.5,Midtown,15.5,0.5,3.35,20.15,16.000000000000004,11,low
1,0.97,Midtown,7.0,1.0,0.0,8.8,9.0,6,low
1,2.95,Midtown,12.5,0.0,0.0,13.3,16.000000000000004,22,low
4,1.2,Midtown,8.0,1.0,0.0,9.8,10.0,6,medium
1,2.6,Midtown,10.5,1.0,0.0,12.3,11.0,12,low
2,0.7,Midtown,8.0,1.0,0.0,9.8,11.0,6,low
2,0.55,Midtown,4.5,0.5,0.0,5.8,3.0,28,low
1,0.61,Midtown,4.0,0.5,1.0,6.3,3.0,28,low
1,2.3,Midtown,10.5,0.5,2.35,14.15,11.0,11,low
1,2.04,Midtown,11.0,0.0,2.36,14.16,15.0,26,low
1,5.73,Midtown,19.0,1.0,1.2,22.0,18.0,23,low
1,0.3,Midtown,3.0,0.5,0.0,4.3,1.0000000000000002,11,low
1,0.24,Midtown,3.5,0.0,0.0,4.3,3.0,17,low
6,7.21,Midtown,27.5,0.0,0.0,28.3,34.00000000000001,19,high
5,0.81,Midtown,7.5,0.0,2.25,10.55,10.0,14,high
2,4.4,Midtown,15.5,0.5,2.0,18.8,15.0,6,low
1,2.3,Midtown,10.5,0.5,0.0,11.8,11.0,15,low
5,1.07,Midtown,6.5,0.5,0.0,7.8,8.000000000000002,20,high
1,1.54,Midtown,9.0,0.5,0.0,10.3,10.0,23,low
1,1.86,Midtown,13.0,0.0,0.0,13.8,19.0,18,low
1,2.75,Midtown,12.0,0.0,0.0,12.8,14.0,10,low
5,8.39,Midtown,28.0,1.0,8.58,43.71,34.00000000000001,16,high
1,2.3,Midtown,8.5,0.0,1.85,11.15,7.0,25,low
1,0.64,Midtown,9.5,0.0,2.38,12.68,14.0,6,low
3,2.2,Midtown,10.0,0.5,2.25,13.55,10.0,6,medium
5,2.36,Midtown,11.0,0.5,2.3,14.6,13.0,6,high
1,9.53,Midtown,30.5,0.0,8.0,44.63,26.0,23,low
1,2.72,Midtown,18.0,0.0,3.76,22.56,28.0,15,low
4,3.9,Midtown,16.0,0.0,3.35,20.15,17.000000000000004,7,medium
1,0.1,Midtown,4.5,0.0,1.0,6.3,5.0,7,low
2,11.6,Midtown,34.0,0.0,0.0,40.13,31.000000000000004,7,low
1,0.8,Midtown,5.5,0.5,0.0,6.8,5.0,17,low
2,1.3,Midtown,13.0,0.0,2.76,16.56,21.0,28,low
1,0.7,Midtown,5.5,0.0,0.0,6.3,5.0,30,low
1,3.42,Midtown,12.5,0.5,2.0,15.8,12.0,3,low
1,1.3,Midtown,7.5,0.5,1.25,10.05,8.000000000000002,8,low
1,1.1,Midtown,7.0,0.5,0.0,8.3,9.0,8,low
1,7.5,Midtown,22.5,0.0,0.0,23.3,16.000000000000004,2,low
1,4.75,Midtown,16.0,0.5,3.46,20.76,16.000000000000004,24,low
1,0.6,Midtown,5.0,1.0,0.6,7.4,4.000000000000001,20,low
3,1.9,Midtown,10.0,0.5,4.0,15.3,12.0,2,medium
1,1.2,Midtown,8.5,0.5,2.9,12.7,10.0,20,low
2,0.93,Midtown,7.5,1.0,1.86,11.16,10.0,29,low
1,3.52,Midtown,17.5,0.0,0.0,18.3,25.0,23,low
1,2.6,Midtown,11.0,0.5,2.3,14.6,12.0,6,low
1,2.0,Midtown,7.5,0.5,0.0,8.8,6.0,6,low
1,1.7,Midtown,10.0,1.0,0.0,11.8,15.0,28,low
1,1.8,Midtown,13.0,1.0,0.0,14.8,20.0,2,low
1,0.47,Midtown,6.5,1.0,0.0,8.3,7.0,29,low
1,1.91,Midtown,10.0,0.0,0.0,10.8,13.0,17,low
1,3.54,Midtown,12.5,0.5,1.2,15.0,13.0,28,low
1,0.28,Midtown,4.0,0.0,1.2,6.0,3.0,9,low
1,1.12,Midtown,7.5,0.5,0.0,8.8,9.0,21,low
2,0.3,Midtown,3.5,0.5,0.0,4.8,2.0000000000000004,19,low
1,0.93,Midtown,8.5,1.0,2.06,12.36,12.0,21,low
1,1.9,Midtown,8.5,0.5,0.0,9.8,8.000000000000002,16,low
2,2.2,Midtown,11.0,0.5,0.0,12.3,14.0,30,low
1,2.2,Midtown,12.5,0.0,2.65,15.95,17.000000000000004,15,low
1,2.71,Midtown,10.5,0.0,1.7,13.0,11.0,17,low
1,1.2,Midtown,7.5,0.0,2.0,10.3,9.0,4,low
2,4.12,Midtown,17.0,0.0,3.4,21.2,19.0,21,low
1,0.9,Midtown,5.5,0.5,1.35,8.15,4.000000000000001,27,low
1,1.2,Midtown,5.5,0.5,0.0,6.8,4.000000000000001,27,low
1,1.16,Midtown,9.0,0.0,2.0,11.8,11.0,14,low
1,1.63,Midtown,10.0,1.0,2.36,14.16,13.0,29,low
1,1.99,Midtown,8.5,0.0,0.0,9.3,10.0,4,low
6,1.15,Midtown,6.0,0.0,0.0,6.8,6.0,4,high
1,1.76,Midtown,8.5,0.5,1.0,10.8,9.0,20,low
2,0.89,Midtown,6.0,0.0,0.0,6.8,6.0,28,low
2,0.7,Midtown,5.0,0.0,0.0,5.8,5.0,3,low
1,1.06,Midtown,6.0,0.0,0.0,6.8,1407.0,24,low
2,1.12,Midtown,9.5,0.0,1.0,11.3,13.0,15,low
2,1.3,Midtown,7.5,0.0,2.45,10.75,8.000000000000002,24,low
2,2.2,Midtown,9.0,0.5,2.06,12.36,9.0,18,low
1,5.97,Midtown,20.5,0.5,4.2,26.0,17.000000000000004,13,low
1,6.39,Midtown,22.5,0.0,0.0,23.3,23.0,20,low
6,0.66,Midtown,6.0,0.0,1.8,8.6,8.000000000000002,28,high
1,1.0,Midtown,6.5,0.0,0.0,7.3,7.0,1,low
1,2.5,Midtown,9.0,0.0,2.94,12.74,7.0,18,low
2,1.1,Midtown,7.0,0.0,0.0,7.8,8.000000000000002,31,low
2,0.8,Midtown,6.0,0.0,1.2,8.0,6.0,20,low
5,1.17,Midtown,10.5,0.0,2.1,13.4,16.000000000000004,8,high
2,1.35,Midtown,9.0,0.0,2.25,12.05,12.0,14,low
1,1.1,Midtown,7.0,0.5,0.0,8.3,9.0,22,low
1,0.75,Midtown,5.5,0.0,0.0,6.0,6.0,3,low
2,3.1,Midtown,12.5,0.0,2.66,15.96,13.0,25,low
1,0.6,Midtown,4.0,0.5,0.0,5.3,2.0000000000000004,11,low
4,0.6,Midtown,5.0,0.0,0.0,5.8,4.000000000000001,3,medium
1,1.2,Midtown,7.0,0.5,1.65,9.95,8.000000000000002,12,low
1,1.52,Midtown,7.0,0.0,1.75,9.55,6.0,8,low
1,2.7,Midtown,16.0,0.0,3.35,20.15,25.0,30,low
1,0.8,Midtown,4.5,0.0,0.0,5.3,4.000000000000001,30,low
